PMID,Disease
36766484,endometrial cancer
36766484,cancers
36766484,ovarian/peritoneal carcinoma
36766484,metastasis of lymphoma
36766484,endometrial carcinoma
36766484,breast cancer
36766484,malignant lesions
36766484,peritoneal carcinomatosis or ovarian carcinoma
36766472,breast cancer
36766472,breast lesions
36766472,bone lesions
36766472,breast tumor
36766472,breast tumor lesions
36766453,breast cancer
36766453,cad
36766453,malignant breast lesions
36766453,learning algorithms
36766453,breast lesions
36766450,breast cancer
36766450,malignant lesions
36766450,cancer
36766292,cancer
36766292,cancers
36766292,tumor
36765925,cancer
36765925,tumor necrosis
36765925,infection
36765925,breast and lung cancer
36765923,pancreatobiliary cancers
36765923,malignancies
36765923,cancer
36765923,tumors
36765923,pancreaticobiliary cancers
36765923,cancers
36765923,breast cancer
36765923,cholangiocarcinoma
36765923,pancreatic ductal adenocarcinoma
36765921,malignancy
36765921,malignancy of breast lesions
36765912,cancers
36765912,cancer
36765912,tumor
36765912,breast cancer
36765902,prostate cancer
36765900,breast cancer
36765900,cancer
36765888,death
36765888,breast cancer
36765887,breast cancer
36765876,infection
36765876,breast cancer
36765876,infections
36765870,tumour growth models of breast cancer
36765870,breast cancers
36765870,tumour
36765870,breast cancer
36765870,invasive cancers
36765866,breast cancer
36765866,cancer
36765860,breast cancer
36765853,breast cancer
36765853,tumors
36765853,hr+ breast cancer
36765853,tumor necrosis
36765851,cancer
36765851,aggressive breast cancers
36765843,breast tumor
36765843,tumor
36765843,breast cancer
36765843,cytotoxicity
36765839,histopathological breast cancer
36765839,breast cancer
36765831,breast cancer
36765831,cognitive symptoms
36765796,breast cancer
36765786,breast cancer
36765782,breast cancer
36765782,cancer
36765782,mortality
36765782,enthusiasm
36765778,breast cancer
36765778,aggressive breast cancer
36765778,tumor
36765778,cancer
36765776,primary high-grade advanced ovarian cancer
36765776,epithelial ovarian cancer
36765776,deficiency
36765776,tumor hrd
36765776,insufficient tumor
36765776,tumor
36765765,breast carcinoma
36765765,breast cancer
36765765,solid tumors
36765724,breast cancer
36765724,tumor
36765724,cancer
36765720,her2-positive breast cancer
36765720,cancer
36765720,breast cancer
36765720,tumor
36765717,infection
36765717,cancer
36765717,pancreatic and breast cancer
36765715,cancers
36765715,tics
36765715,cancer
36765715,tumor
36765715,ovarian cancers
36765709,breast cancer
36765709,cancer toxicities
36765709,cancer
36765709,toxicities
36765699,hyperthermia
36765699,non-breast cancer
36765699,cancer
36765699,breast cancer
36765699,tumor
36765699,toxicity
36765690,breast cancer
36765690,cancer
36765683,cancer
36765683,breast cancer
36765683,tumor
36765667,iv epithelial ovarian cancer
36765667,iva
36765667,pleural effusion
36765667,metastases
36765667,pleural involvement
36765666,ovarian and breast cancer
36765666,breast cancer
36765666,cancer
36765654,cancer
36765654,breast cancer
36765651,metastatic breast cancer
36765651,cancer
36765651,death
36765651,breast cancer
36765651,bone disease
36765650,breast cancer
36765650,breast disorders
36765648,breast cancer
36765648,neutropenia
36765648,toxicity
36765648,myelotoxic
36765642,breast cancer
36765642,invasive cancers
36765642,death
36765642,cancer
36765642,breast cancer disease
36765642,svd
36765634,cancer
36765634,breast cancer
36765634,malignancy
36765634,tumor
36765631,lymphedema in breast cancer
36765631,breast cancer-related lymphedema
36765631,breast cancer
36765631,inflammatory disorder
36765604,breast cancer
36765604,toxicity
36765604,cancer
36765604,inflammation
36765604,carcinogenesis
36765604,tumors
36765604,breast carcinogenesis
36765602,chronic lymphocytic leukemia
36765602,cancer
36765602,tumors
36765602,t cell lymphomas
36765602,head and neck cancers
36765602,lymphocytic leukemia
36765602,breast cancer
36765598,cancer
36765598,dementia
36765598,dementia increases
36765598,cognitive impairment
36765598,lung cancer
36765598,breast cancer
36765598,head and neck cancer
36765598,gastric cancer
36765598,prostate cancer
36765598,colorectal cancer
36765598,brain tumor
36765592,breast cancer lymph node metastasis
36765592,breast cancer
36765592,cancer
36765592,tumor
36765571,breast cancer
36765571,radiation dermatitis
36765571,toxicities
36765571,toxicity
36765561,breast cancer
36765561,mortality
36765561,cancer
36765559,breast cancer
36765559,death
36765559,tnbc
36765559,tumor
36765550,breast cancer
36765538,sarcoma
36765538,sarcomas
36765538,tumors
36765538,breast and gastrointestinal cancers
36765538,renal disease
36765538,tumor
36765538,breast cancer
36765538,bone sarcomas
36765535,breast cancer
36765535,tumor
36765535,tumor initiation
36765535,cancers
36765535,cancer
36765529,breast cancer
36765529,tumor
36765529,osteotropic
36765529,bone metastases
36765527,disseminated tumor
36765527,breast cancer
36765527,tumor
36765523,breast cancer
36765523,cancer
36765522,breast cancer
36765522,malignant tumor
36765522,cancer
36765522,deaths
36765522,tumor
36765432,cancer
36765432,cancers
36765432,hereditary cancers
36765432,"endometrial, ovarian, colorectal"
36765432,pancreatic cancer
36765432,fhht
36765430,hr+ breast cancer
36765430,tumor
36765430,arrest
36765430,tumors
36765430,carcinogenesis
36765430,breast cancer
36765430,adenocarcinoma
36765430,breast carcinoma
36765430,carcinoma ts
36765430,beta-galactosidase
36765409,breast cancer
36765409,skin malignancy
36765409,cancer
36765409,deaths
36765409,tumors
36765409,metastases
36765409,malignancies
36765409,malignancy
36765409,angiomirs
36765409,tumor
36765408,breast cancer
36765408,cancer
36765408,ovary
36765408,melanoma
36765408,leukaemia
36765408,bladder
36765397,tumour
36765397,hr+her2-breast cancer
36765397,breast cancer
36765397,cancer
36765355,breast cancer
36765355,tumor
36765293,breast cancer
36765275,endocrine resistant breast cancer
36765265,toxicity
36765265,swelling
36765265,breast cancer
36765265,tumor
36765265,cytotoxicity
36765262,breast cancer
36765262,cancer
36765262,cancers
36765174,breast cancer
36765174,tumour
36765154,adverse cardiovascular and cerebrovascular events
36765154,cancer
36765154,adverse cardiovascular and cerebrovascular
36765154,mortality
36765154,acute myocardial infarction
36765154,ischemic stroke
36765154,death
36765154,stroke
36765154,colorectal cancers
36764934,breast cancer
36764880,breast cancer
36764880,cancer
36764880,iv disease
36764879,ductal carcinoma in situ
36764879,ductal carcinoma
36764879,invasive breast cancers
36764879,breast cancer
36764877,invasive breast cancer
36764877,breast cancer
36764877,cancer
36764877,tumour
36764873,breast cancer
36764873,mortality
36764873,cancers
36764873,bc tumors
36764873,tumor
36764772,cancer
36764734,dystrophic calcification
36764493,liver cancer
36764493,hepatocellular carcinoma
36764493,cancer
36764493,death
36764493,deaths
36764493,liver cscs
36764493,hepatoma
36764493,tumor
36764447,metastases
36764447,cancer
36764447,hypopituitarism
36764447,visual field deficits
36764414,cancer
36764414,tumor
36764414,breast cancer
36764231,cancers
36764231,cancer
36764231,death
36764231,cell growth arrest
36764231,sar
36764134,tumor
36764134,breast cancer
36764134,toxicity
36764127,breast cancer
36764127,cancer
36764122,breast cancer
36764122,cancer
36764122,toxicities
36764122,low toxicity
36764093,cancer
36764093,tumors
36764093,tumor
36764019,lymphedema
36764019,upper extremity dysfunction
36764019,breast cancer
36764019,breast cancer-related lymphedema
36764019,toxicity
36763623,breast cancer
36763623,breast malignancy
36763623,carcinoma
36763585,cancer
36763585,breast cancer
36763585,cancer deaths
36763585,tumor
36763585,cancers
36763552,vestibular schwannomas
36763359,breast cancer
36763359,dyspareunia
36763315,breast cancer
36763315,breast lesions
36763315,ad
36763205,breast cancer
36763193,cancer
36763193,tumor
36763188,myelosuppression
36763188,breast cancer
36763188,gs
36763142,breast carcinoma
36763142,breast carcinomas
36763142,cancers
36763142,tumor
36763142,breast cancer
36763051,hypoxia
36763051,artery occlusion
36763051,hypoxic
36763051,retinal vein occlusion
36763051,retinal artery occlusion
36763051,diabetic retinopathy
36763051,stroke-type condition
36763051,blindness
36763051,retinal ischemia
36763051,rabbit eyes
36763051,ischemic
36763035,breast cancer
36763035,breast cancers
36763035,fitness
36762843,lobular breast cancer
36762832,toxicity
36762832,breast cancer
36762832,chemotoxicity
36762832,cancer
36762832,group-breast cancer
36762811,breast cancer
36762811,meningioma
36762811,tumor
36762811,host tumor
36762811,neoplasm
36762811,peritumoral brain edema
36762811,metastasis of invasive ductal carcinoma
36762811,intra-meningioma metastasis
36762803,brain metastases
36762803,lung cancer
36762803,breast cancer
36762803,melanoma
36762803,mortality
36762803,cancer
36762803,tumor
36762803,infertile central nervous
36762803,primary cancers
36762784,tumor
36762784,breast cancer
36762784,tumors
36762783,inflammatory breast cancer
36762783,breast cancer
36762783,metastases
36762783,aggressive breast cancer
36762782,breast cancer-related lymphedema
36762782,breast cancer
36762782,inflammation
36762782,lymphedema
36762782,hrqol
36762781,breast cancer
36762781,metastases
36762781,tumor
36762781,pdx tumors
36762781,cancer
36762686,breast cancer
36762686,mcf-7 breast cancer
36762663,breast cancer
36762663,seroma
36762663,lymphedema
36762576,breast cancer
36762576,tumor
36762576,hypoxia
36762576,arrest
36762555,breast cancer
36762554,breast cancer
36762554,sarcoma
36762500,arrest
36762500,breast cancer
36762416,hepatotoxicity
36762416,hepatoxicity
36762416,breast cancer
36762416,toxicity
36762416,neutropenia
36762395,breast cancer
36762368,endometriosis pathology and pain
36762368,endometriosis
36762368,pain
36762368,infertility
36762368,endometriosis lesions
36762368,lower ovarian
36762368,premature ovarian insufficiency
36762368,pelvic pain
36762368,whereby endometriosis
36762329,inflammatory breast cancer
36762329,hrplus
36762329,herplus
36761973,breast cancer
36761973,mortality
36761973,2019 global burden of disease
36761973,apc
36761973,deaths
36761969,rural cancer
36761969,cancer
36761968,breast cancer
36761968,cancers
36761968,liver metastasis
36761968,brain metastasis
36761968,cancer
36761956,breast cancer
36761956,cancer
36761942,breast cancer
36761942,tumor
36761762,cancers
36761762,cancer
36761762,lung cancer
36761762,ovarian cancer
36761762,breast cancer
36761757,solid tumors
36761757,hematological malignancies
36761757,tumors
36761757,tumor
36761757,hostile tumor
36761757,cars
36761757,tumor toxicities
36761753,thyroid cancer
36761753,hallmark of tumors
36761753,cancer
36761753,tumor
36761696,breast cancer
36761696,tumor
36761482,malignant breast lesions
36761482,breast cancer
36761482,malignancies
36761482,breast lesions
36761429,endometrial clear cell carcinoma
36761429,malignancies
36761429,breast cancers
36761429,endometrial cancer
36761429,malignancy
36761429,endometrial serous carcinoma
36761429,clear cell carcinoma
36761429,breast cancer
36761429,breast lesions
36761429,benign breast lesions
36761429,metastases
36761428,tumor
36761428,breast cancer
36761428,cancer
36761428,solid tumors
36761415,breast cancer
36761415,cancer
36761387,breast cancer
36761387,mbc
36761385,cancer
36761385,breast cancer
36761373,solid-papillary carcinoma
36761373,papillary breast carcinomas
36761373,breast cancers
36761373,invasive solid-papillary carcinoma
36761373,multifocal ductal carcinoma
36761298,breast cancer
36761256,breast cancer
36761036,sarcoma
36760835,breast cancer
36760835,tumour
36760835,mortality
36760835,disease-like breast cancer
36760569,mortality
36760569,cancer
36760569,cardiovascular (cv) death
36760569,traumatic psychological stress
36760569,cardiotoxicity
36760569,cv death
36760569,death
36760569,cancer death
36760569,deaths
36760569,cancer mortality
36760569,colorectal cancer
36760569,breast cancer
36760569,outweighs cancer death
36760569,cv deaths
36760387,tumor
36760387,neck squamous cell carcinoma
36760387,gastric cancer
36760387,breast cancer
36760387,pancreatic cancer
36760387,cancer
36760385,breast cancer
36760385,tumor
36760385,cancer
36760385,tumors
36760385,breast tumors
36760370,breast cancer
36760370,tumor
36760343,cancer
36760343,glioma in colombia
36760343,breast cancer
36760343,hypofractionation of prostate
36760296,tumor
36760296,cancer
36760296,mcf-7 breast cancer
36760296,ovarian cancer
36760255,breast cancer
36760254,breast cancer
36760254,chemoresistant tumors
36760254,tumor
36760254,cancer
36760254,tnbc
36760158,breast cancer
36760158,hematological toxicity
36760158,fatigue
36760158,vitiligo
36760158,lung metastases
36760158,upper back
36760158,death
36760031,breast cancer
36760031,mbc
36760031,mortality
36760012,multidisciplinary breast cancer
36760012,breast cancer
36760007,breast cancer
36759991,breast cancer
36759991,breast tumor
36759991,rupture
36759991,metastases
36759991,breast cancers
36759982,breast cancer
36759982,alpelisib
36759846,breast cancer
36759846,cancer
36759846,benign breast diseases
36759846,breast benign disease
36759845,breast cancer
36759828,breast cancer
36759828,cancer
36759828,tumor
36759799,cancer
36759799,colon cancer
36759799,cancers
36759786,breast cancer
36759786,breast tumors
36759786,cancer
36759786,tumor
36759786,carcinomas
36759786,malignancy in breast cancer
36759786,necrosis
36759786,metastases
36759786,lung metastases
36759733,colorectal tumors
36759733,colorectal cancer
36759733,crc
36759733,tumor
36759723,breast cancer
36759723,cancer
36759723,deaths
36759723,tumour initiation
36759723,tumour
36759673,breast cancer
36759673,cancer
36759673,toxicity
36759673,common t-vec toxicities
36759673,fevers
36759673,headache
36759673,fatigue
36759673,pain
36759673,toxicities
36759673,thromboembolic
36759576,breast cancer
36759573,neuroblastoma and breast cancer
36759550,breast cancer
36759501,breast cancer
36759314,breast cancer
36759253,breast cancer
36759253,wa cancer
36759253,invasive cancer
36759216,breast cancer
36759216,died
36759216,breast cancers
36759216,tumours
36759122,dyspnea
36759122,atrial fibrillation
36759122,cancer
36759122,coronary artery disease
36759122,hemoptysis
36759122,malignancy
36759097,breast cancer
36759039,adenoid cystic carcinoma
36759039,breast cancers
36759039,lobular breast carcinomas
36759039,tumours
36759039,tumour
36759039,breast carcinomas
